,id,label,lon-lat,geometry,neighborhood,nbhd_geom,type of region,code,population (count),age 15-25 (%),age 25-45 (%),age 45-65 (%),age >65 (%),migrants (%),Western migrants (%),non-Western migrants (%),education low (%),education secondary (%),education high (%),property value (x1000 euro),income per inhabitant (x1000 euro),40% with lowest income (%),20% with highest income (%)
873,1335,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
874,1336,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
875,1337,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
876,1338,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
877,1339,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
878,1340,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
879,1341,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
880,1342,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
881,1343,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
882,1344,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
883,1345,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
884,1346,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
885,1347,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
886,1348,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
887,1349,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
888,1350,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
889,1351,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
890,1352,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
891,1353,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
892,1354,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
893,1355,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
894,1356,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
895,1357,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
896,1358,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
897,1359,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
898,1360,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
899,1361,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
900,1362,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
901,1363,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
902,1364,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
903,1365,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
904,1366,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
905,1367,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
906,1368,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
907,1369,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
908,1370,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
909,1371,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
910,1372,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
911,1373,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
912,1374,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
913,1375,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
914,1376,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
915,1377,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
916,1378,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
917,1379,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
918,1380,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
919,1381,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
920,1382,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
921,1383,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
922,1384,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
923,1385,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
924,1386,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
925,1387,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
926,1388,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
927,1389,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
928,1390,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
929,1391,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
930,1392,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
931,1393,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
932,1394,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
933,1395,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
934,1396,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
935,1397,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
936,1398,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
937,1399,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
938,1400,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
939,1401,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
940,1402,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
941,1403,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
942,1404,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
943,1405,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
944,1406,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
945,1407,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
946,1408,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
947,1409,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
948,1410,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
949,1411,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
950,1412,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
951,1413,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
952,1414,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
953,1415,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
954,1416,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
955,1417,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
956,1418,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
957,1419,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
958,1420,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
959,1421,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
960,1422,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
961,1423,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
962,1424,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
963,1425,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
964,1426,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
965,1427,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
966,1428,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
967,1429,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
968,1430,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
969,1431,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
970,1432,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
971,1433,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
972,1434,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
973,1435,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
974,1436,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
975,1437,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
976,1438,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
977,1439,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
978,1440,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
979,1441,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
980,1442,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
981,1443,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
982,1444,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
983,1445,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
984,1446,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
985,1447,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
986,1448,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
987,1449,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
988,1450,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
989,1451,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
990,1452,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
991,1453,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
992,1454,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
993,1455,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
994,1456,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
995,1457,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
996,1458,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
997,1459,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
998,1460,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
999,1461,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1000,1462,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1001,1463,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1002,1464,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1003,1465,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1004,1466,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1005,1467,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1006,1468,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1007,1469,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1008,1470,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1009,1471,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1010,1472,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1011,1473,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1012,1474,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1013,1475,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1014,1476,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1015,1477,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1016,1478,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1017,1479,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1018,1480,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1019,1481,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1020,1482,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1021,1483,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1022,1484,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1023,1485,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1024,1486,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1025,1487,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1026,1488,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1027,1489,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1028,1490,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1029,1491,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1030,1492,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1031,1493,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1032,1494,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1033,1495,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1034,1496,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1035,1497,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1036,1498,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1037,1499,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1038,1500,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1039,1501,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1040,1502,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1041,1503,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1042,1504,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1043,1505,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1044,1506,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1045,1507,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1046,1508,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1047,1509,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1048,1510,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1049,1511,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1050,1512,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1051,1513,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1052,1514,non-gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1053,1515,gentrified,"[nan, nan]",POINT EMPTY,,,,,,,,,,,,,,,,,,,
1054,1516,non-gentrified,"['4.8813418', '52.3870236']",POINT (4.8813418 52.3870236),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1055,1517,gentrified,"['4.8811411', '52.3872759']",POINT (4.8811411 52.3872759),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1056,1518,gentrified,"['4.8810063', '52.3874449']",POINT (4.8810063 52.3874449),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1057,1519,gentrified,"['4.8808385', '52.3876549']",POINT (4.8808385 52.3876549),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1058,1520,non-gentrified,"['4.880597', '52.3879084']",POINT (4.880597 52.3879084),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1059,1521,non-gentrified,"['4.880597', '52.3879084']",POINT (4.880597 52.3879084),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1060,1522,gentrified,"['4.88053', '52.3879918']",POINT (4.88053 52.3879918),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1061,1523,non-gentrified,"['4.8803937', '52.388164']",POINT (4.8803937 52.388164),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1062,1524,non-gentrified,"['4.8803069', '52.3882313']",POINT (4.8803069 52.3882313),Spaarndammerbuurt Zuidwest,"POLYGON ((4.877182404391101 52.38835777390434, 4.874472645342565 52.38954184094611, 4.8783544971851525 52.39069947929121, 4.879686629036128 52.389024497874395, 4.881502583552345 52.38671339718806, 4.8798685726236135 52.387245715089456, 4.877182404391101 52.38835777390434))",Buurt     ,BU03631303,1685.0,6.23,38.87,21.36,21.66,46.59,22.26,24.33,17.21,14.24,48.07,360.0,31.7,38.1,24.8
1063,1525,gentrified,"['4.8802635', '52.388319']",POINT (4.8802635 52.388319),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1064,1526,gentrified,"['4.8802635', '52.388319']",POINT (4.8802635 52.388319),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1065,1527,gentrified,"['4.8800188', '52.3886262']",POINT (4.8800188 52.3886262),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1066,1528,gentrified,"['4.8798821', '52.3887944']",POINT (4.8798821 52.3887944),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1067,1529,non-gentrified,"['4.8798821', '52.3887944']",POINT (4.8798821 52.3887944),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1068,1530,gentrified,"['4.8797856', '52.3889168']",POINT (4.8797856 52.3889168),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1069,1531,gentrified,"['4.8797856', '52.3889168']",POINT (4.8797856 52.3889168),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1070,1532,gentrified,"['4.8797856', '52.3889168']",POINT (4.8797856 52.3889168),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
1071,1533,gentrified,"['4.8797157', '52.3890046']",POINT (4.8797157 52.3890046),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))",Buurt     ,BU03631302,1025.0,7.32,39.02,28.29,13.66,46.83,20.49,26.34,,,,368.0,30.5,39.8,23.4
