,id,label,lon-lat,geometry,neighborhood,nbhd_geom,type of region,code,population (count),age 15-25 (%),age 25-45 (%),age 45-65 (%),age >65 (%),migrants (%),Western migrants (%),non-Western migrants (%),education low (%),education secondary (%),education high (%),property value (x1000 euro),income per inhabitant (x1000 euro),40% with lowest income (%),20% with highest income (%)
2590,20220616TMX7316010203-002604pano_0000_000758_4.95175076034074_52.3152087066209,non-gentrified,"['4.95175076034074', '52.3152087066209']",POINT (4.95175076034074 52.3152087066209),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2591,20210607TMX7316010203-002158pano_0000_000912_4.95285615609454_52.3154794187929,non-gentrified,"['4.95285615609454', '52.3154794187929']",POINT (4.95285615609454 52.3154794187929),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2592,20220118TMX7316010203-002423pano_0003_000013_4.95046004066605_52.3154066448633,non-gentrified,"['4.95046004066605', '52.3154066448633']",POINT (4.95046004066605 52.3154066448633),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2593,20210607TMX7316010203-002158pano_0000_000944_4.95492124164498_52.3162002645411,non-gentrified,"['4.95492124164498', '52.3162002645411']",POINT (4.95492124164498 52.3162002645411),F-buurt,"POLYGON ((4.959369864109657 52.32118030452327, 4.961692448174658 52.31864487309396, 4.960504198447397 52.31822931324724, 4.960341683336396 52.318184731876975, 4.959934854191213 52.318045840348084, 4.9580520926854525 52.317382559087505, 4.957042205458852 52.31704719777209, 4.957150492888913 52.316943288350224, 4.956340965585288 52.3166600591935, 4.956232547502329 52.31677731425054, 4.955374729731438 52.316484015971824, 4.955488728238149 52.31637370264082, 4.954774110125669 52.31612046863259, 4.954655116996774 52.31624658150625, 4.952139861856128 52.31536388136273, 4.951122911363947 52.31649709100617, 4.951817948086026 52.31677153112569, 4.951623530715509 52.317185062053056, 4.952272279421519 52.31782216543656, 4.9545264139234275 52.318529409736215, 4.9547558214845395 52.31882832791328, 4.95419880601076 52.319616225730535, 4.95480392003138 52.32043407880576, 4.955078237009555 52.32051269040456, 4.956805877442691 52.32095943324663, 4.957969046415928 52.320885555143605, 4.958518012380562 52.32092659730332, 4.959369864109657 52.32118030452327))",Buurt     ,BU03639303,4470.0,18.79,36.24,22.48,4.81,82.44,9.84,72.6,23.49,30.43,26.17,243.0,24.7,40.5,16.2
2594,20210607TMX7316010203-002158pano_0000_001062_4.95641995209825_52.3146984560329,non-gentrified,"['4.95641995209825', '52.3146984560329']",POINT (4.95641995209825 52.3146984560329),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2595,20210604TMX7316010203-002156pano_0000_005193_4.95762377687794_52.31375945982,non-gentrified,"['4.95762377687794', '52.31375945982']",POINT (4.95762377687794 52.31375945982),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2596,20210602TMX7316010203-002153pano_0000_002557_4.95131021532639_52.3161624228552,non-gentrified,"['4.95131021532639', '52.3161624228552']",POINT (4.95131021532639 52.3161624228552),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2597,20200625TMX7316010203-001768pano_0000_004298_4.96053843892564_52.3155344623434,non-gentrified,"['4.96053843892564', '52.3155344623434']",POINT (4.96053843892564 52.3155344623434),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2598,20220620TMX7316010203-002611pano_0007_005356_4.9517333825996_52.315674847197,non-gentrified,"['4.9517333825996', '52.315674847197']",POINT (4.9517333825996 52.315674847197),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2599,20221216TMX7316010203-002867pano_0008_000008_4.95036783317831_52.3120982234137,non-gentrified,"['4.95036783317831', '52.3120982234137']",POINT (4.95036783317831 52.3120982234137),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2600,20210607TMX7316010203-002158pano_0000_001011_4.95576368757073_52.3165547697649,non-gentrified,"['4.95576368757073', '52.3165547697649']",POINT (4.95576368757073 52.3165547697649),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2601,20221230TMX7316010203-002903pano_0000_000958_4.95244519390088_52.313814170056,non-gentrified,"['4.95244519390088', '52.313814170056']",POINT (4.95244519390088 52.313814170056),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2602,20220901TMX7316010203-002781pano_0001_000705_4.95530085769839_52.31632097463,non-gentrified,"['4.95530085769839', '52.31632097463']",POINT (4.95530085769839 52.31632097463),F-buurt,"POLYGON ((4.959369864109657 52.32118030452327, 4.961692448174658 52.31864487309396, 4.960504198447397 52.31822931324724, 4.960341683336396 52.318184731876975, 4.959934854191213 52.318045840348084, 4.9580520926854525 52.317382559087505, 4.957042205458852 52.31704719777209, 4.957150492888913 52.316943288350224, 4.956340965585288 52.3166600591935, 4.956232547502329 52.31677731425054, 4.955374729731438 52.316484015971824, 4.955488728238149 52.31637370264082, 4.954774110125669 52.31612046863259, 4.954655116996774 52.31624658150625, 4.952139861856128 52.31536388136273, 4.951122911363947 52.31649709100617, 4.951817948086026 52.31677153112569, 4.951623530715509 52.317185062053056, 4.952272279421519 52.31782216543656, 4.9545264139234275 52.318529409736215, 4.9547558214845395 52.31882832791328, 4.95419880601076 52.319616225730535, 4.95480392003138 52.32043407880576, 4.955078237009555 52.32051269040456, 4.956805877442691 52.32095943324663, 4.957969046415928 52.320885555143605, 4.958518012380562 52.32092659730332, 4.959369864109657 52.32118030452327))",Buurt     ,BU03639303,4470.0,18.79,36.24,22.48,4.81,82.44,9.84,72.6,23.49,30.43,26.17,243.0,24.7,40.5,16.2
2603,20221230TMX7316010203-002903pano_0000_000088_4.95000622922585_52.3131796269666,non-gentrified,"['4.95000622922585', '52.3131796269666']",POINT (4.95000622922585 52.3131796269666),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2604,20210604TMX7316010203-002156pano_0000_002067_4.94954704076756_52.3144433351266,non-gentrified,"['4.94954704076756', '52.3144433351266']",POINT (4.94954704076756 52.3144433351266),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2605,20221230TMX7316010203-002903pano_0000_000542_4.95140914461555_52.3138844169255,non-gentrified,"['4.95140914461555', '52.3138844169255']",POINT (4.95140914461555 52.3138844169255),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2606,20220616TMX7316010203-002604pano_0000_000826_4.94910453709726_52.3133581355517,non-gentrified,"['4.94910453709726', '52.3133581355517']",POINT (4.94910453709726 52.3133581355517),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2607,20220616TMX7316010203-002604pano_0000_000770_4.95097793450125_52.3149400205523,non-gentrified,"['4.95097793450125', '52.3149400205523']",POINT (4.95097793450125 52.3149400205523),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2608,20200625TMX7316010203-001768pano_0000_004338_4.95882124889068_52.3141874326731,non-gentrified,"['4.95882124889068', '52.3141874326731']",POINT (4.95882124889068 52.3141874326731),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2609,20221230TMX7316010203-002903pano_0000_000549_4.95141741669123_52.3138036230605,non-gentrified,"['4.95141741669123', '52.3138036230605']",POINT (4.95141741669123 52.3138036230605),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2610,20220616TMX7316010203-002604pano_0000_000861_4.95036810064485_52.311983805373,non-gentrified,"['4.95036810064485', '52.311983805373']",POINT (4.95036810064485 52.311983805373),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2611,20210604TMX7316010203-002156pano_0000_003295_4.95759080258425_52.3170725172999,non-gentrified,"['4.95759080258425', '52.3170725172999']",POINT (4.95759080258425 52.3170725172999),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2612,20200625TMX7316010203-001768pano_0000_004471_4.95911607117189_52.3141841773048,non-gentrified,"['4.95911607117189', '52.3141841773048']",POINT (4.95911607117189 52.3141841773048),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
2613,20210604TMX7316010203-002156pano_0000_003294_4.95763118774659_52.3170284671233,non-gentrified,"['4.95763118774659', '52.3170284671233']",POINT (4.95763118774659 52.3170284671233),Amsterdamse Poort,"POLYGON ((4.9580520926854525 52.317382559087505, 4.95952289925505 52.315758087487794, 4.9610212767103805 52.315452562708295, 4.960659212157169 52.314602003061744, 4.960250030119202 52.31429157225954, 4.957706569209833 52.313406416744016, 4.95710095052555 52.31406167244666, 4.9525313372987805 52.312532327077534, 4.950558766289536 52.31185079908414, 4.948711664021611 52.31121073233622, 4.945612174459848 52.31462143692319, 4.951122911363947 52.31649709100617, 4.952139861856128 52.31536388136273, 4.954655116996774 52.31624658150625, 4.954774110125669 52.31612046863259, 4.955488728238149 52.31637370264082, 4.955374729731438 52.316484015971824, 4.956232547502329 52.31677731425054, 4.956340965585288 52.3166600591935, 4.957150492888913 52.316943288350224, 4.957042205458852 52.31704719777209, 4.9580520926854525 52.317382559087505))",Buurt     ,BU03639304,1395.0,19.35,28.32,28.67,12.19,88.89,15.41,73.48,35.13,35.84,12.9,207.0,19.0,58.6,3.7
